English,Ukrainian,summon,викликати,
English,Ukrainian,olfactory,нюховий,
English,Ukrainian,dormant,сплячий,
English,Ukrainian,limestone,вапняк,
Ukrainian,English,виставляти,put up,
English,Ukrainian,face the music,обличчям до музики,
English,Ukrainian,amass,накопичувати,
English,Ukrainian,incoherent,незв'язний,
English,Ukrainian,repellent,відштовхуючий,
English,Ukrainian,intermittent,переривчастий,
English,Ukrainian,hail,град,
English,Ukrainian,indictment,обвинувачення,
English,Ukrainian,bucket list,список справ перед смертю,
English,Ukrainian,possessed,одержимий,
English,Ukrainian,splurging,марнотратство,
English,Ukrainian,gentrification,джентрифікація,
English,Ukrainian,pristine,незайманий,
English,Ukrainian,restrain,стримувати,
English,Ukrainian,vociferous,крикливий,
English,Ukrainian,akin,споріднений,
English,Ukrainian,rescinding,скасування,
English,Ukrainian,provision,положення,
English,Ukrainian,infringement,порушення,
English,Russian,sucerinity,надменность,
English,Ukrainian,eviction,виселення,
English,Ukrainian,preponderance,перевага,
English,Ukrainian,whip,батогом,
English,Ukrainian,holler,кричати,
English,Ukrainian,Squiggle,Завивки,
English,Ukrainian,decimate,знищити,
English,Ukrainian,ostensibly,нібито,
English,Ukrainian,stand a chance,мати шанс,
English,Ukrainian,stalking,переслідування,
English,Ukrainian,stalk,стебло,
English,Ukrainian,primordial,споконвічний,
English,Ukrainian,ramble,блукати,
English,Ukrainian,hankering,прагнення,
English,Ukrainian,mansplaining,мансплейнінг,
English,Ukrainian,tumultuous,бурхливий,
English,Ukrainian,hookup,підключення,
English,Ukrainian,think over,обдумати,
English,Ukrainian,conceive,зачати,
English,Ukrainian,obliterated,стертий,
English,Ukrainian,shallot,шалот,
English,Ukrainian,cahoot,змова,
English,Ukrainian,odor,запах,
English,Ukrainian,palate,смак,
English,Ukrainian,vigilant,пильний,
English,Ukrainian,demeaning,принизливий,
English,Ukrainian,caveat,застереження,
English,Ukrainian,lucidity,ясність,
English,Ukrainian,ginger,імбир,
English,Ukrainian,solicitation,клопотання,
English,Ukrainian,armistice,перемир'я,
English,Ukrainian,vanity,марнославство,
English,Ukrainian,appropriation,привласнення,
English,Ukrainian,riddle,загадка,
English,Ukrainian,folly,дурість,
English,Ukrainian,concede,поступатися,
English,Ukrainian,proponent,пропонент,
English,Ukrainian,dissent,інакомислення,
English,Ukrainian,fidgety,непосидючий,
English,Ukrainian,relatable,відносний,
English,Ukrainian,infringe,порушувати,
English,Ukrainian,ameliorate,поліпшити,
English,Ukrainian,hanker,жадібний,
German,Ukrainian,coarse,грубий,
English,Ukrainian,obscene,непристойний,
English,Ukrainian,obnoxious,огидний,
English,Ukrainian,incapacitated,недієздатний,
English,Ukrainian,ostentatious,показний,
English,Ukrainian,hump,горб,
English,Ukrainian,irrevocable,безповоротний,
English,Ukrainian,neat,акуратний,
English,Ukrainian,rack,стелаж,
English,Ukrainian,bunk,двоярусна,
English,Ukrainian,curl,завиток,
English,Ukrainian,dope,дурман,
English,Ukrainian,lure,приманка,
English,Ukrainian,tread,протектор,
English,Ukrainian,blunder,промах,
English,Ukrainian,debunk,розвінчувати,
English,Ukrainian,errand,доручення,
English,Ukrainian,scabby,коростяві,
English,Ukrainian,streak,смуга,
English,Ukrainian,layaway,відкладений,
English,Ukrainian,leap,стрибок,
English,Ukrainian,precursor,попередник,
English,Ukrainian,rile,роздратування,
English,Ukrainian,onerous,обтяжливий,
English,Ukrainian,wordsmith,словотворець,
English,Ukrainian,profusely,рясно,
English,Ukrainian,obtuse,тупий,
English,Ukrainian,endearing,привабливий,
English,Ukrainian,hamper,перешкоджати,
English,Ukrainian,conjecture,припущення,
English,Ukrainian,down a notch,на сходинку вниз,
English,Ukrainian,clandestine,підпільний,
English,Ukrainian,ironclad,залізний,
English,Ukrainian,flotation,флотація,
English,Ukrainian,pine,сосна,
English,Ukrainian,obstetrician,акушер,
English,Ukrainian,embodiment,втілення,
English,Ukrainian,indignation,обурення,
English,Ukrainian,linger,затримуватися,
English,Russian,forensics,судебная экспертиза,
English,Ukrainian,renounce,відмовлятися,
English,Ukrainian,got laid,потрахався,
English,Ukrainian,exploitative,експлуататорський,
English,Ukrainian,misconduct,неправомірна поведінка,
English,Ukrainian,repercussion,реперкусія,
English,Ukrainian,quisling,квіслінг,
English,Ukrainian,belligerent,войовничий,
English,Ukrainian,lance,спис,
English,Ukrainian,calamitious,катастрофічний,
English,Ukrainian,conch,раковина,
English,Ukrainian,scuba,акваланг,
English,Ukrainian,spontaneity,спонтанність,
English,Ukrainian,undergo,пройти,
English,Ukrainian,rampage,буйство,
English,Ukrainian,providence,провидіння,
English,Ukrainian,jack-knifed,домкратний нож,
English,Ukrainian,cunk,чулок,
English,Ukrainian,bleaching,відбілювання,
English,Ukrainian,clod,грудка,
English,Ukrainian,brittle,крихкий,
English,Ukrainian,horrendous,жахливий,
English,Ukrainian,abruptly,різко,
English,Ukrainian,resentful,обурений,
English,Ukrainian,elude,вислизати,
English,Ukrainian,culpable,винний,
English,Ukrainian,adamant,непохитний,
English,Ukrainian,precarious,ненадійний,
English,Ukrainian,hollow,порожнистий,
English,Ukrainian,sand off,відшліфувати,
English,Ukrainian,consternation,жах,
English,Ukrainian,headway,прогрес,
English,Ukrainian,resentment,образа,
English,Ukrainian,deceive,обманювати,
English,Ukrainian,obliterate,стерти,
English,Ukrainian,stalk people,переслідувати людей,
English,Ukrainian,spillage,розлив,
English,Ukrainian,rake up,розгрібати,
English,Ukrainian,suppositories,супозиторії,
English,Ukrainian,laxative,проносне,
English,Ukrainian,mendacity,брехливість,
English,Ukrainian,abrupt,різкий,
English,Ukrainian,discernible,помітний,
English,Ukrainian,inflict,наносити,
English,Russian,acumen,проницательность,
English,Russian,begrudge,завидовать,
English,Russian,virulent,ядовитый,
English,Russian,remorse,раскаяние,
English,Russian,leniency,снисходительность,
English,Russian,complicity,соучастие,
English,Russian,abrogate,отменить,
English,Russian,riveting,клепка,
English,Russian,felon,уголовник,
English,Russian,accessory,аксессуар,
English,Russian,startled,пораженный,
English,Russian,startl,вздрогнуть,
English,Russian,composure,самообладание,
English,Russian,vindicate,оправдывать,
English,Russian,lustrious,блестящий,
English,Russian,slew of disgruntled,множество недовольных,
English,Russian,enrage,бесить,
English,Russian,self-effacing,скромный,
English,Russian,placate,успокоить,
English,Russian,baloney,вздор,
English,Russian,schlock,халтура,
English,Russian,gregarious,общительный,
English,Russian,luscious,сочный,
English,Russian,perpetrate,совершать,
English,Russian,apoplectic,апоплексический удар,
English,Russian,reverence,благоговение,
English,Russian,bedlam,бедлам,
English,Ukrainian,outlast,пережити,
English,Russian,infraction,нарушение,
English,Russian,expulsion,изгнание,
English,Russian,calamitous,бедственный,
English,Russian,predicate,предикат,
English,Ukrainian,pull off,зняти,
English,Russian,futile,бесполезный,
English,Russian,salvage run,спасательный пробег,
English,Russian,haywire,беспорядок,
English,Russian,whirl,кружиться,
English,Russian,shirl,рубашка,
English,Russian,ludicrous,смехотворный,
English,Russian,traversal,обход,
English,Russian,vertex,вершина,
English,Russian,ripple,рябь,
English,Russian,gleam,блеск,
English,Russian,fording,переход вброд,
English,Russian,guzzle,жрать,
English,Russian,plume,шлейф,
English,Russian,latch,защелка,
English,Russian,morose,угрюмый,
English,Russian,unconscionable,недобросовестный,
English,Russian,shrivel,высыхать,
English,Russian,equitable,справедливый,
English,Russian,chute,парашют,
English,Russian,incinerator,мусоросжигательная печь,
English,Russian,suspenseful,тревожный,
English,Russian,at once,сразу,
English,Russian,unreasonable,неразумный,
English,Russian,swell up,припухать,
English,Russian,whipped cream,взбитые сливки,
English,Russian,mumble,бормотать,
English,Russian,mischievous,озорной,
English,Russian,frown,хмуриться,
English,Russian,frown upon,осуждают,
English,Russian,wart,бородавка,
English,Russian,despicable,презренный,
English,Russian,copycat,подражатель,
English,Russian,flock,стадо,
English,Russian,upswing,подъем,
English,Ukrainian,cloth dyes,барвники для тканини,
English,Russian,allude,намекать,
English,Russian,baler,пресс-подборщик,
English,Russian,prone to seizures,склонен к судорогам,
English,Russian,go on a limb,пойти на риск,
English,Russian,misogynist,женоненавистник,
English,Russian,trifecta,тройственный,
English,Ukrainian,bifurcate,роздвоюються,
English,Ukrainian,resurgence,відродження,
English,Russian,without further ado,без дальнейших церемоний,
English,Ukrainian,refute,спростовувати,
English,Russian,choppy,изменчивый,
English,Ukrainian,to cheer,вболівати,
English,Ukrainian,shackled,скований,
English,Ukrainian,blindfold,зав'язати очі,
English,Russian,conjugate,сопряженный,
English,Russian,bewilder,сбивать с толку,
English,Russian,bewildered,сбитый с толку,
English,Russian,mind-bended,безумный,
English,Russian,indignant,возмущенный,
English,Russian,blunty,прямолинейный,
English,Russian,nagger,придираться,
English,Russian,oppressive,угнетающий,
English,Russian,blanched,бледный,
English,Russian,spank,шлепать,
English,Russian,senile,дряхлый,
English,Russian,burglaries,кражи со взломом,
English,Russian,extol,превозносить,
English,Russian,apprehend,задерживать,
English,Russian,reinvigorate,оживить,
English,Russian,pesky,надоедливый,
English,Russian,flippant,легкомысленный,
English,Russian,dismay,тревога,
English,Russian,lavatory,туалет,
English,Russian,slouch,сутулиться,
English,Russian,fluke,случайность,
English,Russian,catch up,настигнуть,
English,Russian,pant,тяжелое дыхание,
Russian,Ukrainian,искра,іскра,
English,Russian,escapade,побег,
English,Russian,vehemence,страстность,
English,Russian,perfidious,вероломный,
English,Russian,pox,оспа,
English,Russian,Armistice,перемирие,
English,Russian,regiment,полк,
English,Russian,riding saddle,седло для верховой езды,
English,Russian,turnip,репа,
English,Russian,barrage,заградительный огонь,
English,Russian,immaculate,безупречный,
English,Russian,overturn,переворачивать,
English,Russian,secluded,уединенный,
English,Russian,prolific,плодовитый,
English,Russian,rascal,негодяй,
English,Russian,exemplary,образцовый,
English,Russian,upholstery,обивка,
English,Russian,plead no contest,не признать обвинение,
English,Russian,whatnot,что не так,
English,Russian,slipped,поскользнулся,
English,Russian,skunk,скунс,
English,Russian,hardwired,зашитый,
English,Russian,crayon,мелок,
English,Russian,moat,ров,
English,Russian,ribbon,лента,
English,Russian,femur,бедро,
English,Russian,clipping,вырезка,
English,Russian,hitchhike,автостоп,
English,Russian,pot of stew,горшок с тушеным мясом,
English,Russian,so forth,так далее,
English,Russian,chug,пыхтение,
English,Russian,slurring,невнятный,
English,Russian,macabre,жуткий,
English,Russian,fiddlesticks,смычки,
English,Russian,marsupial,сумчатый,
English,Russian,homocide,убийство,
English,Russian,utensils,посуда,
English,Russian,doozy,головокружительный,
English,Russian,indispensable,незаменимый,
English,Russian,audacity,мужество,
English,Russian,impound,конфисковывать,
English,Russian,dispatch,отправлять,
English,Russian,haste,поспешность,
English,Russian,defiant,дерзкий,
English,Russian,temerity,безрассудство,
English,Russian,forensic,судебно-медицинский,
English,Russian,beleaguered,осажденный,
English,Russian,propoensity,склонность,
English,Russian,amplify,усиливать,
English,Russian,nadir,надир,
English,Russian,insofar,насколько,
English,Russian,ascribe,приписывать,
English,Russian,encrustation,инкрустация,
English,Russian,elucidate,разъяснить,
English,Russian,drastic,резкий,
English,Russian,conflation,смешение,
English,Russian,pitfall,ловушка,
English,Russian,Downside,Недостатки,
English,Russian,cripple,калека,
English,Russian,dissolution,растворение,
Russian,English,неопределенный,uncertain,
English,Russian,flaccid,вялый,
English,Russian,bugle,рожок,
English,Russian,receptical,вместилище,
English,Russian,impeccably,безупречно,
English,Russian,in spite of,несмотря на,
English,Russian,stir,размешать,
English,Russian,oblivious,забывчивый,
English,Russian,prone,склонный,
English,Russian,indoctrinate,внушать,
English,Russian,minge,баловаться,
English,Russian,turret,башня,
English,Russian,tidal wave,приливная волна,
English,Russian,lingering,затяжной,
English,Russian,pejorative,уничижительный,
English,Russian,whereby,Посредством чего,
English,Russian,outcast,изгой,
English,Russian,Humpty Dumpty,Шалтай-Болтай,
Russian,English,хромать,limp,
English,Russian,pillage,грабеж,
English,Russian,missus,миссис,
English,Russian,dismal,мрачный,
English,Russian,villaint,злодей,
English,Russian,fistile,гибкий,
English,Russian,rummage,рыться,
English,Russian,scorching,палящий,
English,Russian,tile,кафельная плитка,
English,Russian,encompass,охватывать,
English,Russian,sedentary,малоподвижный,
English,Russian,posthumously,посмертно,
English,Russian,interrogated,допрошен,
English,Russian,undeterred,неустрашимый,
English,Russian,unimpeded,беспрепятственный,
English,Russian,dangle,мотаться,
English,Russian,ransack,рыскать,
English,Russian,loiter,бездельничать,
English,Russian,scant,скудный,
English,Russian,meticulous,дотошный,
English,Russian,confluence,слияние,
English,Russian,delinquency,правонарушение,
English,Russian,jubilation,ликование,
English,Russian,gratifying,приятный,
English,Russian,maligning,клевета,
English,Russian,abeyance,отсрочка,
English,Russian,shoving,толкание,
English,Russian,tip-off,наводка,
English,Russian,spit,плевать,
English,Russian,bitter,горький,
English,Russian,rug,коврик,
English,Russian,ulcer,язва,
English,Russian,recital,сольный концерт,
English,Russian,fleas,блохи,
English,Russian,invigorate,бодрить,
English,Russian,praise,хвалить,
English,Russian,legume,бобовые,
English,Russian,repulsed,отброшен,
English,Russian,grodiness,безобразие,
English,Russian,blurb,реклама,
English,Russian,walk-on,прогулка,
English,Russian,fishy,рыбный,
English,Russian,lug,волочить,
English,Russian,shim,прокладка,
English,Russian,whinging,скулящий,
English,Russian,astutely,проницательно,
English,Russian,insomnia,бессонница,
English,Russian,sizzle,шипеть,
English,Russian,shackles,кандалы,
English,Russian,rescinded,отменен,
English,Russian,girth,обхват,
English,Russian,plethora,полнокровие,
English,Russian,chores,работа по дому,
English,Russian,confounding,сбивающий с толку,
English,Russian,delusion,заблуждение,
English,Russian,apron,фартук,
English,Russian,spanke,отшлепать,
English,Russian,rip off,сдирать,
English,Russian,flinch,вздрогнуть,
English,Russian,wince,вздрагивать,
English,Russian,salient,заметный,
English,Russian,steadfast,стойкий,
English,Russian,commotion,волнение,
English,Russian,soggy,сырой,
English,Russian,seared,обожженный,
English,Ukrainian,whisk,збити віночком,
English,Russian,oscillate,колебаться,
English,Russian,clawback,дергать,
English,Russian,solidified,затвердевший,
English,Russian,huddle,сбиться в кучу,
English,Russian,languishing,томящийся,
English,Ukrainian,appeasement,умиротворення,
English,Russian,venison,оленина,
English,Russian,valiant,доблестный,
English,Russian,incessant,непрекращающийся,
English,Russian,clamor,шум,
English,Russian,mutiny,мятеж,
English,Russian,pretext,предлог,
English,Russian,circumvent,обойти,
English,Russian,duly,должным образом,
English,Russian,deluge,потоп,
English,Russian,handler,обработчик,
English,Russian,co-opt,кооптировать,
English,Russian,mole,крот,
English,Russian,well-versed,хорошо разбирается,
English,Russian,surreptitiously,тайком,
English,Russian,entice,соблазнить,
English,Russian,whereabout,местонахождение,
English,Russian,penultimate,предпоследний,
English,Russian,amply,обильно,
English,Russian,detain,задерживать,
English,Russian,rendition,исполнение,
English,Russian,transpire,проявляться,
English,Russian,mercenary,наемник,
English,Russian,artillery,артиллерия,
English,Russian,chestnut,каштан,
English,Russian,displace,вытеснять,
English,Russian,raffle,розыгрыш,
English,Russian,binding,связывание,
English,Russian,reminisce,вспоминать,
English,Russian,overreach,переусердствовать,
English,Russian,agitate,волновать,
English,Russian,worrisome,тревожный,
English,Russian,spit out,выплюнуть,
English,Russian,disposable,одноразовый,
English,Russian,too good of a deal,слишком хорошая сделка,
English,Russian,twilight,сумерки,
English,Russian,infuriating,приводящий в бешенство,
English,Russian,mildly,мягко,
English,Russian,amenable,податливый,
English,Russian,uprooted,вырванный с корнем,
English,Russian,scorched,выжженный,
English,Russian,come around,прийти в себя,
English,Russian,decoy,приманка,
English,Russian,contingent,контингент,
English,Russian,oust,вытеснить,
English,Russian,make out,разглядеть,
English,Russian,absolution,отпущение грехов,
English,Russian,penance,покаяние,
English,Russian,sanctimonious,ханжеский,
English,Russian,curfew,комендантский час,
English,Russian,swing by,пролететь мимо,
English,Russian,forfeit,неустойка,
English,Russian,serenity,умиротворенность,
English,Russian,Reimbursement,Возмещение,
English,Russian,repell,отталкивать,
English,Russian,exposome,разоблачающий,
English,Russian,humongous,огромный,
English,Russian,crackdown,подавление,
English,Russian,bogus,подделка,
English,Russian,focal,фокальный,
English,Russian,toady,подхалим,
English,Russian,daze,ошеломлять,
English,Russian,lullaby,Колыбельная,
English,Russian,pundit,эксперт,
English,Russian,dossier,досье,
English,Russian,lupus,волчанка,
English,Russian,weasel,ласка,
English,Russian,precinct,участок,
English,Russian,reciprocate,отвечать взаимностью,
English,Russian,convent,монастырь,
English,Russian,den,логово,
English,Russian,further ado,дальнейшая суета,
English,Russian,hindsight,задним числом,
English,Russian,plaid,плед,
English,Russian,turd,какашка,
English,Russian,lit up,зажигать,
English,Russian,condescent,снисходительный,
English,Russian,over-punctuation,чрезмерная пунктуация,
English,Russian,vanguard,авангард,
English,Russian,raconteur,рассказчик,
English,Russian,rampart,вал,
English,Russian,upbeat,оптимистичный,
English,Russian,peeved,раздраженный,
English,Russian,incumbent,действующий,
English,Russian,poignant,острый,
English,Russian,shard,осколок,
English,Russian,heirloom,семейная реликвия,
English,Russian,perilous,опасный,
English,Russian,compartment,купе,
English,Russian,hefty,здоровенный,
English,Russian,constrictor,констриктор,
English,Russian,shiver,дрожь,
English,Russian,thigh,бедро,
English,Russian,half-squat,полуприседание,
English,Russian,mockery,насмешка,
Russian,English,внезапность,suddenness,
English,Russian,retaliation,возмездие,
English,Russian,repedity,повторяемость,
English,Russian,wedge,клин,
English,Russian,absquatulate,абскватировать,
English,Russian,cone,конус,
English,Russian,effusive,экспансивный,
English,Russian,companionship,общение,
English,Russian,sawdust,опилки,
English,Russian,parakeet,попугай,
English,Russian,precipice,пропасть,
English,Russian,benevolent,доброжелательный,
English,Russian,analogue,аналог,
English,Russian,gargle,полоскание,
English,Russian,pound,фунт,
English,Russian,pass off,проходить,
English,Russian,enriching,обогащая,
English,Russian,propagate,распространять,
English,Russian,hideous,отвратительный,
English,Russian,bunkum,вздор,
English,Russian,balderdash,вздор,
English,Russian,reprimand,выговор,
English,Russian,justifiably,оправданно,
English,Russian,induct,индуцировать,
English,Russian,breathlessly,затаив дыхание,
English,Russian,complicit,соучастник,
English,Russian,chipping in,вмешиваться,
English,Russian,toupee,парик,
English,Russian,guile,хитрость,
English,Russian,pocketbook,бумажник,
English,Russian,whittle,строгать,
English,Russian,exhilarating,волнующий,
English,Russian,retain,удерживать,
English,Russian,indemnification,компенсация,
English,Russian,nagging,нытье,
English,Russian,dalliance,развлечение,
English,Russian,wand,палочка,
English,Russian,gland,железа,
English,Russian,countenance,лицо,
English,Russian,sallow-drawn,землистый,
English,Russian,washed-up,вымытые,
English,Russian,peddler,разносчик,
English,Russian,impoverished,обедневший,
English,Russian,moot,спорный,
English,Russian,Webbing,тесьма,
English,Russian,severed,разорванный,
English,Russian,parrot,попугай,
English,Russian,standstill,тупик,
English,Russian,hatred,ненависть,
English,Russian,harp,арфа,
English,Russian,vice,порок,
English,Russian,adherence,приверженность,
English,Russian,liberate,освободить,
English,Russian,maid of honor,фрейлина,
English,Russian,handful,горсть,
English,Russian,blab,болтать,
English,Russian,affectation,притворство,
English,Russian,cuddle,обнимать,
English,Russian,unsettling,тревожный,
English,Russian,pulp,мякоть,
English,Russian,laid,проложенный,
English,Russian,promiscuity,распущенность,
English,Russian,pester,надоедать,
English,Russian,conclusive,окончательный,
English,Russian,fiendishly,дьявольски,
English,Russian,opalescent,опалесцирующий,
English,Russian,revisit,вернуться,
English,Russian,tang,сильный запах,
English,Russian,slope,склон,
English,Russian,hunch,догадка,
English,Russian,spatial,пространственный,
English,Russian,groin,пах,
English,Russian,copulation,совокупление,
English,Russian,prom,выпускной вечер,
English,Russian,morsel,кусочек,
English,Russian,mock,насмехаться,
English,Russian,revolting,отвратительный,
English,Russian,gist,суть,
English,Russian,fumigate,окуривать,
English,Russian,twine,шпагат,
English,Russian,sissy,неженка,
English,Russian,buck up,встряхнуться,
English,Russian,subtlety,тонкость,
English,Russian,shaggy,лохматый,
English,Russian,pulley,шкив,
English,Russian,randy,Рэнди,
English,Russian,intricate,сложный,
English,Russian,outline,контур,
English,Russian,disheveled,взлохмаченный,
English,Russian,tapestry,гобелен,
English,Russian,provisionally,временно,
English,Russian,reprocitory,воспроизводимый,
English,Russian,indemnify,компенсировать,
English,Russian,relish,наслаждаться,
English,Russian,peachy,персиковый,
English,Russian,flatulent,метеоризм,
English,Russian,sea bass,морской окунь,
English,Russian,foreplay,прелюдия,
English,Russian,doze off,задремать,
English,Russian,mirth,веселье,
English,Russian,weav,ткать,
English,Russian,canker,язва,
English,Russian,fling,швырять,
English,Russian,tinkle,звенеть,
English,Russian,earmarked,предназначенный,
English,Russian,scone,лепешка,
English,Russian,emulate,подражать,
English,Russian,feeble-minded,слабоумный,
English,Russian,befuddled,сбитый с толку,
English,Russian,leer,хитрый взгляд,
English,Russian,serpent,змей,
English,Russian,ample bosom,пышная грудь,
English,Russian,crafty,хитрый,
English,Russian,burps,отрыгивает,
English,Russian,resuscitation,реанимация,
English,Russian,buzz,гул,
English,Russian,harsh,жесткий,
English,Russian,tag alone,следовать за,
English,Russian,sweat,пот,
English,Russian,attorney,адвокат,
English,Russian,supersede,заменять,
English,Russian,constitute,составляют,
English,Russian,cursory,поверхностный,
English,Russian,wit,остроумие,
English,Russian,aforethought,предусмотрительность,
English,Russian,malice,злоба,
English,Russian,waive,отказаться,
English,Russian,orthotics,ортопедия,
English,Russian,glow,светиться,
English,Russian,taunt,дразнить,
English,Russian,sniff around,обнюхивать,
English,Russian,vixen,мегера,
English,Russian,impending,надвигающийся,
English,Russian,by all means,во всех смыслах,
English,Russian,blindsided,ослепленный,
English,Russian,palatable,приятный на вкус,
English,Russian,ambivalent,амбивалентный,
English,Russian,blabbermouth,болтун,
English,Russian,quiver,колчан,
English,Russian,parlance,язык,
English,Russian,hysterical,истеричный,
English,Russian,savant,ученый,
English,Russian,hell-bent,одержимый,
English,Russian,go-between,посредник,
English,Russian,whip up,на скорую руку,
English,Russian,tiptoe,на цыпочках,
English,Russian,bereft,лишенный,
English,Russian,quell,подавлять,
English,Russian,rogue,Разбойник,
English,Russian,ostrich,страус,
English,Russian,tattle,болтать,
English,Russian,tad,немного,
English,Russian,finch,зяблик,
English,Russian,remedial,лечебный,
